No,STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,TAHSIL_CODE,TAHSIL_NAME,VILLAGE_CODE,VILLAGE_NAME,Buffaloes,Cattle,Goats,Pigs,Sheep,Cattle + Buffalo,Sheep + Goat,All
5045,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624340,Korlaparthi,44,96,12,0,365,140,377,517
5049,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624285,Pura K G,48,96,205,11,199,144,404,559
5095,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623304,Kodihalli,13,97,136,0,132,110,268,378
5142,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623891,Papinaikanapalli,2,98,5,0,90,100,95,195
5145,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624475,Yerrakote,3,98,17,0,35,101,52,153
5159,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624363,Polanayakanahalli,15,98,58,0,323,113,381,494
5209,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623445,Bodinarenahalli,3,99,44,0,52,102,96,198
5215,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623260,Udamalodu,8,99,163,0,382,107,545,652
5219,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623872,Tenkaimakalapalli,12,99,18,0,155,111,173,284
5220,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623930,Billur,13,99,26,0,205,112,231,343
5225,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624534,Nalamachanahalli,19,99,0,0,139,118,139,257
5228,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624229,Mallasettipura,22,99,19,0,108,121,127,248
5232,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624330,Ulibele,26,99,156,0,397,125,553,678
5246,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624679,Gidadakodihalli,44,99,39,0,213,143,252,395
5280,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624405,Gudivabanahalli,5,100,95,0,108,105,203,308
5286,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623412,Budivanthanahalli,10,100,24,0,114,110,138,248
5289,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624321,Minchalahalli,11,100,14,0,176,111,190,301
5290,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624521,Narasapura,11,100,16,0,217,111,233,344
5307,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624205,Bachahalli,22,100,46,0,235,122,281,403
5353,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623922,Bandakindapalli,0,101,71,5,323,101,394,500
5358,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624129,Somanahalli,5,101,18,0,72,106,90,196
5412,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623943,Rechinaikanapalli,5,102,64,0,211,107,275,382
5415,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624103,Pendlivarahalli,7,102,46,2,344,109,390,501
5425,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623195,Hosa Upparahalli,17,102,112,0,102,119,214,333
5441,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623977,Kottampalli,39,102,59,0,720,141,779,920
5444,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624133,Laginayakanahalli,48,102,0,67,228,150,228,445
5475,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624151,Gangapura,6,103,142,0,379,109,521,630
5487,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624359,Rangenahalli,16,103,0,0,233,119,233,352
5488,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623959,Yeragudi,16,103,63,0,264,119,327,446
5494,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623194,Kundihalli,22,103,112,0,239,125,351,476
5507,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623961,Ramanpadi,46,103,64,0,289,149,353,502
5518,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623631,Yaluvahalli,127,103,36,0,345,230,381,611
5528,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624053,Atagollahalli,6,104,33,0,285,110,318,428
5536,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624068,Valasenahalli,12,104,101,0,524,116,625,741
5539,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623490,Kachakadatha,18,104,102,0,206,122,308,430
5568,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624468,Kothahudya,89,104,31,0,430,193,461,654
5569,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624622,Banahalli,101,104,8,0,79,205,87,292
5582,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624395,Konappalli,2,105,56,0,261,107,317,424
5588,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623954,Cheemanagaripalli,9,105,10,0,97,114,107,221
5595,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623611,Bachahalli,20,105,15,100,202,125,217,442
5604,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624296,Kalyapura,30,105,256,0,196,135,452,587
5618,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623555,Honnenahalli,75,105,12,0,104,180,116,296
5631,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,624008,Peddur,0,106,33,0,170,106,203,309
5640,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623448,P Chokkanahalli,4,106,28,0,113,110,141,251
5706,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623446,Muddalahalli,3,107,27,0,111,110,138,248
5707,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623405,Nulagummanahalli,3,107,52,0,174,110,226,336
5712,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623901,Gummalapalli,5,107,74,0,128,112,202,314
5715,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623862,Kammaravaripalli,8,107,73,8,185,115,258,381
5720,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623756,Puradahalli,15,107,60,0,343,122,403,525
5729,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623552,Dinnehosahalli,25,107,9,0,152,132,161,293
5730,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623630,Devisettihalli,26,107,91,0,60,133,151,284
5737,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623387,Dwaraganahalli,36,107,22,0,191,143,213,356
5754,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624699,Mylandahalli,70,107,14,0,210,177,224,401
5782,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624074,Seethahalli,3,108,10,0,76,111,86,197
5787,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624145,Kempenahalli,6,108,13,0,172,114,185,299
5788,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623847,Etigaddapalli,8,108,34,0,88,116,122,238
5794,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623705,Kataiahgarahalli,11,108,79,0,649,119,728,847
5809,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623244,Badimaralur,28,108,126,0,319,136,445,581
5814,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624391,Konapura,33,108,69,0,189,141,258,399
5838,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624639,Badagavarahalli,95,108,84,0,498,203,582,785
5851,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623718,Gerumaradahalli,0,109,33,0,55,109,88,197
5916,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623832,Abakavaripalli,2,110,38,0,127,112,165,277
5917,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623985,Myakalapalli,2,110,122,0,231,112,353,465
5938,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623607,Kanivenarayanapura,33,110,73,0,125,143,198,341
5965,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624607,Akkimangala,114,110,170,0,354,224,524,748
5974,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624037,S Gundlahalli,1,111,25,10,30,112,55,177
5982,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623876,Balareddipalli,4,111,95,5,115,115,210,330
5997,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624134,Gonimaradahalli,17,111,83,0,288,128,371,499
6022,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624613,Beerajenahalli,58,111,118,0,327,169,445,614
6043,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623995,Doddipalli,0,112,5,0,145,112,150,262
6054,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624187,Pyayalahalli,8,112,48,0,185,120,233,353
6058,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624463,Korakonahalli,20,112,20,0,303,132,323,455
6062,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624617,Subbarayanapete,24,112,66,0,223,136,289,425
6092,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624630,Madarakallu,135,112,175,0,297,247,472,719
6118,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624683,Jodi Brahmanadinne,12,113,128,0,401,125,529,654
6141,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623639,Chokkahalli,45,113,32,0,78,158,110,268
6150,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624650,Bachuvarihalli,86,113,102,0,854,199,956,1155
6171,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624533,Kodigehalli,7,114,118,0,214,121,332,453
6192,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624416,Seetharamapura,31,114,74,0,183,145,257,402
6193,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623507,Doddapyalagurki,34,114,157,0,290,148,447,595
6198,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624479,Bhoomi Setti Halli,41,114,100,20,460,155,560,735
6222,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623442,Renumakalahalli,1,115,67,0,37,116,104,220
6232,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623475,Gudisihalli,9,115,35,0,73,124,108,232
6236,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624026,Sadalavarahalli,10,115,86,1,264,125,350,476
6246,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624544,K Raguttahalli,25,115,37,0,381,140,418,558
6252,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623434,Nagasanahalli,30,115,29,0,82,145,111,256
6265,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624289,Kalinayakanahalli,52,115,71,0,147,167,218,385
6272,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624695,Gadadhasanahalli,71,115,52,0,393,186,445,631
6287,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623817,Pothepalli,0,116,111,0,68,116,179,295
6290,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623915,Bommasandra,0,116,104,0,220,116,324,440
6294,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623820,Malakacheruvu,2,116,70,0,156,118,226,344
6312,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624442,Bandakote,14,116,81,3,607,130,688,821
6319,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624445,Upparalahalli,22,116,133,0,177,138,310,448
6336,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623627,Jadalathimmanahalli,50,116,48,0,118,166,166,332
6363,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623796,Chinthamakala Dinne,3,117,26,0,357,120,383,503
6372,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624519,Bodanamari,13,117,35,0,582,130,617,747
6377,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623609,Suddahalli,17,117,177,0,179,134,356,490
6443,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623737,Doddakurubarahalli,9,118,214,0,361,127,575,702
6448,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623240,Konapura,12,118,107,0,533,130,640,770
6459,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624677,Hosuru,29,118,110,0,587,147,697,844
6466,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624656,Cheemanahalli,39,118,3,0,340,157,343,500
6477,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623505,Reddy Gollavarahalli,60,118,21,0,229,178,250,428
6504,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623224,Naduvalahalli,6,119,71,0,52,125,123,248
6508,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623483,Yarrapapanahalli,9,119,9,0,82,128,91,219
6518,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623704,Kondavalahalli,26,119,61,0,177,145,238,383
6525,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624088,Hale Ganjigunte,33,119,114,0,587,152,701,853
6534,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624585,Bukkanahalli,50,119,45,0,252,169,297,466
6571,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,624007,Chigateegalagutta,0,120,33,0,261,120,294,414
6579,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624153,Ropparlahalli,7,120,9,0,241,127,250,377
6597,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624514,Jaladenahalli,24,120,47,0,219,144,266,410
6624,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624635,Jeedarahalli,80,120,27,0,257,200,284,484
6646,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623809,Marasanapalli,0,121,0,0,105,121,105,226
6680,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624685,Suladenahalli,37,121,63,0,105,158,168,326
6699,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623497,Haristhala,92,121,164,0,736,213,900,1113
6708,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624678,Kodihalli,157,121,16,0,137,278,153,431
6749,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624420,Guntipalli,32,122,92,0,212,154,304,458
6750,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624077,Kudupakunte,32,122,197,0,261,154,458,612
6788,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623969,Kondorupalli,0,123,18,0,19,123,37,160
6798,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623385,Guvvalahalli,9,123,38,0,189,132,227,359
6807,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623361,Nachikunte,13,123,60,10,226,136,286,432
6814,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624302,Devenahalli,19,123,56,0,164,142,220,362
6822,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623410,Hosahalli,28,123,52,0,354,151,406,557
6830,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624547,Adepalli,37,123,124,0,316,160,440,600
6831,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623239,Huchodanahalli,38,123,42,12,372,161,414,587
6832,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623774,Jangalahalli,39,123,103,0,292,162,395,557
6871,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624371,Marabahalli,0,124,191,0,342,124,533,657
6874,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624433,Guttapalya,2,124,53,0,537,126,590,716
6880,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624136,Gangahalli,6,124,0,0,167,130,167,297
6882,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624135,Chokkanahalli,6,124,89,0,481,130,570,700
6886,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624126,Saddahalli,12,124,41,14,339,136,380,530
6892,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623293,Katanakallu,24,124,184,0,449,148,633,781
6893,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624127,Kannappanahalli,27,124,5,0,205,151,210,361
6895,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623894,Chakkampalli,28,124,104,0,76,152,180,332
6898,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623201,Ranganahalli,33,124,216,0,341,157,557,714
6902,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623567,Thandramaradahalli,39,124,25,0,53,163,78,241
6921,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624583,Chokkanahalli,81,124,46,0,161,205,207,412
6956,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624032,Bandahalli,8,125,354,0,895,133,1249,1382
6957,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623289,Kerevolaginahalli,9,125,109,14,134,134,243,391
6958,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623502,Reddihalli,9,125,39,0,227,134,266,400
6968,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623575,Rayappanahalli,17,125,10,0,177,142,187,329
6969,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623594,Bandammanahalli,18,125,51,0,49,143,100,243
6976,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624554,Srinivasapura,27,125,191,4,304,152,495,651
6997,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624643,Kagathi,60,125,30,0,374,185,404,589
7005,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624633,Rachapura,96,125,166,0,329,221,495,716
7022,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624075,Bachanahalli,7,126,62,0,133,133,195,328
7023,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623722,Bathalahalli,7,126,143,0,212,133,355,488
7024,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623875,Gurraladinne,9,126,117,0,480,135,597,732
7029,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624109,Ajjakadirenahalli,18,126,60,0,238,144,298,442
7052,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624470,Kanagamakalapalli,39,126,142,0,375,165,517,682
7053,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624203,Hujagur,40,126,104,0,579,166,683,849
7067,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624627,Madabahalli,83,126,85,0,309,209,394,603
7092,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624082,Poolakuntahalli,2,127,76,0,358,129,434,563
7096,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624057,Thurukachenahalli,5,127,153,18,235,132,388,538
7168,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623944,Kollavaripalli,0,128,64,2,178,128,242,372
7176,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624043,S Gollahalli,9,128,78,26,270,137,348,511
7179,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624399,Nagarajahosahalli,13,128,52,0,217,141,269,410
7180,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624024,Byraganahalli,13,128,122,42,526,141,648,831
7235,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623438,R Chokkanahalli,0,129,104,0,183,129,287,416
7239,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624389,Kambalapalli,5,129,15,0,272,134,287,421
7246,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624555,Korlahalli,12,129,58,0,281,141,339,480
7256,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624654,Imareddihalli,28,129,12,0,488,157,500,657
7279,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624192,Budhala,61,129,54,0,305,190,359,549
7307,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623936,Arigevarigutta,0,130,150,9,554,130,704,843
7309,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624041,Chakappanahalli,2,130,65,16,144,132,209,357
7311,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624441,Puligundlahalli,3,130,70,0,178,133,248,381
7339,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623632,Beedaganahalli,47,130,23,25,198,177,221,423
7342,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623553,Gerahalli,55,130,26,0,50,185,76,261
7383,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623227,Konaganahalli,9,131,44,0,9,140,53,193
7398,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623503,Kariganapalya,34,131,197,0,317,165,514,679
7410,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624663,Katamachnahalli,54,131,55,0,124,185,179,364
7440,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624016,Uppakuntahalli,1,132,94,10,361,133,455,598
7443,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623857,Karkur,5,132,199,21,214,137,413,571
7460,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624242,Kachahalli,27,132,9,0,165,159,174,333
7462,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623674,Thammanayakanahalli,32,132,70,0,194,164,264,428
7472,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624155,Donahalli,51,132,85,0,315,183,400,583
7491,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624662,Kallahalli,94,132,9,0,346,226,355,581
7545,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624465,Thummalapalli,58,133,78,0,280,191,358,549
7577,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624274,Jangamakote,119,133,153,0,333,252,486,738
7592,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623397,Bhumenahalli,7,134,102,0,445,141,547,688
7615,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623882,Giriyapalli,45,134,110,6,192,179,302,487
7631,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624706,Panasachowdenahalli,83,134,64,4,322,217,386,607
7669,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623294,Nakkalahalli,30,135,244,0,567,165,811,976
7677,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624572,Mohamadpura,38,135,50,0,529,173,579,752
7683,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623649,Sriramapura,51,135,275,0,299,186,574,760
7684,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624428,Junjanahalli,51,135,88,0,327,186,415,601
7688,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624502,Gandraganahalli,60,135,161,0,57,195,218,413
7720,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624397,Yetigaddagollahalli,5,136,77,0,78,141,155,296
7727,29,KARNATAKA,582,Chikkaballapura,5595,Gauribidanur,623320,Gulaganjihalli,14,136,97,0,242,150,339,489
7734,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624412,Yendapalli,26,136,39,0,180,162,219,381
7736,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624021,Venkatapura,31,136,9,0,26,167,35,202
7742,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623645,Bommenahalli,43,136,255,0,257,179,512,691
7781,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624529,Yeshwanthapura,0,137,98,0,170,137,268,405
7785,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623801,G Cherlopalli,3,137,269,0,398,140,667,807
7789,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623965,Rachavaripalli,7,137,92,0,285,144,377,521
7797,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623694,Hampasandra,16,137,121,27,580,153,701,881
7803,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623520,Soolikunte,23,137,15,0,134,160,149,309
7842,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624593,Doddihalli,143,137,51,0,35,280,86,366
7859,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624427,Bathalapalli,12,138,88,22,297,150,385,557
7924,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623516,Golladoddi,5,139,27,0,37,144,64,208
7934,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623863,Makireddypalli,18,139,31,2,146,157,177,336
7940,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624577,Kavalaganahalli,25,139,121,0,434,164,555,719
7945,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624259,Narayanadasarahalli,36,139,137,0,441,175,578,753
7993,29,KARNATAKA,582,Chikkaballapura,5596,Chikkaballapu,623439,Chikkanareppanahalli,3,140,49,0,35,143,84,227
7994,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624308,Dwarapalli,3,140,0,0,424,143,424,567
8000,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623719,Aligadirenahalli,11,140,45,36,89,151,134,321
8001,29,KARNATAKA,582,Chikkaballapura,5598,Bagepalli,623791,Kolimpalli,12,140,140,0,139,152,279,431
8011,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624385,Somakalahalli,29,140,40,0,97,169,137,306
8012,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624160,Koothandahalli,29,140,125,0,231,169,356,525
8013,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624558,Mallikarjunapura,30,140,50,0,232,170,282,452
8016,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624177,Yaramalliahna Hunasehalli,38,140,106,0,138,178,244,422
8022,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624457,Maniganahalli,42,140,48,0,248,182,296,478
8023,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624611,Hirepalya,42,140,62,0,251,182,313,495
8025,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623720,Brahmanarahalli,43,140,466,0,371,183,837,1020
8027,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624173,Marappanahalli,46,140,305,0,240,186,545,731
8028,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624647,Gopasandra,52,140,19,0,62,192,81,273
8058,29,KARNATAKA,582,Chikkaballapura,5597,Gudibanda,623698,Lakkenahalli,0,141,84,5,291,141,375,521
8059,29,KARNATAKA,582,Chikkaballapura,5599,Sidlaghatta,624083,Chikkabandaragatta,0,141,15,12,449,141,464,617
8071,29,KARNATAKA,582,Chikkaballapura,5600,Chintamani,624328,Kenchepalli,17,141,79,0,253,158,332,490
